1784765689.914911093 104.30 33815848483 0
1784765690.945366732 104.25 33896985569 0
1784765691.976544085 104.26 33976973955 0
1784765693.009008335 104.46 34057544053 0
1784765694.042192707 104.36 34138767178 0
1784765695.073238084 104.31 34218662247 0
1784765696.104960460 104.37 34298054564 0
1784765697.136711257 104.41 34379092640 0
1784765698.167184082 104.37 34459278237 0
1784765699.197146798 104.47 34539813882 0
1784765700.228048591 104.45 34619546178 0
1784765701.257705681 104.46 34698646793 0
1784765702.288052999 104.51 34777927895 0
1784765703.330109461 104.44 34859494737 0
1784765704.360269830 104.49 34940529518 0
1784765705.391665088 104.54 35021044794 0
1784765706.423129739 104.59 35100821231 0
1784765707.454440200 104.57 35178850369 0
1784765708.487486706 104.57 35260293514 0
1784765709.518975502 104.59 35340398807 0
1784765710.547973529 104.60 35418578572 0
1784765711.579038193 104.60 35499245726 0
1784765712.610174994 104.59 35578729805 0
1784765713.641414998 104.60 35658471912 0
1784765714.670418262 104.61 35739625812 0
1784765715.699063381 104.64 35820229584 0
1784765716.729774397 104.64 35900131061 0
1784765717.759644580 104.64 35981052627 0
1784765718.790641250 104.65 36061093669 0
1784765719.822194649 104.63 36141961847 0
1784765720.853115355 104.64 36222340625 0
1784765721.882575946 104.64 36302293582 0
1784765722.913755918 104.63 36382429789 0
1784765723.943683073 104.64 36462141395 0
1784765724.975247125 104.62 36541548498 0
1784765726.006547234 104.65 36622280315 0
1784765727.040158253 104.65 36703040940 0
1784765728.071804316 104.64 36784191559 0
1784765729.103226686 104.65 36864154983 0
1784765730.132811207 104.65 36944436445 0
1784765731.163849693 104.65 37024392073 0
1784765732.192570427 104.65 37105049859 0
1784765733.221949280 104.65 37184730995 0
1784765734.252716410 104.65 37266017639 0
1784765735.282647154 104.65 37345681076 0
1784765736.313667760 104.65 37425068786 0
1784765737.346084134 104.65 37505074200 0
1784765738.377899762 104.65 37585601972 0
1784765739.408563725 104.65 37665604320 0
1784765740.439881711 104.65 37746186090 0
1784765741.470901862 104.65 37826682919 0
1784765742.500776957 104.65 37905930423 0
1784765743.533158715 104.64 37986890287 0
1784765744.563224412 104.65 38067417571 0
1784765745.593533010 104.65 38147590518 0
1784765746.624990589 104.65 38228234724 0
1784765747.655143763 104.65 38307813510 0
1784765748.684677615 104.65 38387592190 0
1784765749.717024555 104.65 38467499877 0
1784765750.751296210 104.70 38547976627 0
1784765751.783750448 104.66 38629064657 0
1784765752.813868896 104.65 38709814266 0
1784765753.844341952 104.66 38789734754 0
1784765754.875723398 104.65 38869984938 0
1784765755.905879629 104.65 38949769416 0
1784765756.936815851 104.65 39030812237 0
1784765757.968108472 104.65 39111582017 0
1784765758.999447472 104.65 39191135642 0
1784765760.030509458 104.65 39271465487 0
